1.5053107738494873,46.83
1.4565101861953735,55.3
1.5065727233886719,59.01
1.2435551881790161,63.2
0.9070442318916321,65.08
0.8790727853775024,67.42
1.0541049242019653,68.31
0.8624340891838074,70.26
0.8516538739204407,71.3
0.9164058566093445,71.38
0.8325916528701782,73.0
0.9748294949531555,72.58
0.5699905753135681,74.4
0.5911769270896912,74.15
0.5956695675849915,74.77
0.7045985460281372,75.12
0.8384091854095459,76.73
0.38808199763298035,76.24
0.8374172449111938,77.08
0.6469108462333679,77.13
0.6853936910629272,77.19
0.8087828755378723,76.97
1.0736339092254639,77.66
0.5125221014022827,78.34
0.5027042627334595,78.2
0.49789246916770935,78.88
0.9880291223526001,78.59
0.658119797706604,79.26
0.6398641467094421,79.63
0.4100307822227478,79.87
0.5236452221870422,79.89
0.39481180906295776,80.16
0.6970391869544983,80.33
0.4815273582935333,80.43
0.6090845465660095,80.91
0.45005321502685547,81.03
0.49965327978134155,80.72
0.5787485241889954,80.88
0.6881179809570312,80.9
0.536337673664093,81.44
0.35410693287849426,81.53
0.33315524458885193,80.85
0.44607335329055786,81.42
0.39152225852012634,81.73
0.41166195273399353,81.73
0.35722219944000244,82.18
0.5611371397972107,81.86
0.4510992169380188,81.99
0.24674613773822784,82.27
0.31996867060661316,81.97
0.2625718116760254,82.16
0.4237423837184906,82.32
0.6615306735038757,82.07
0.3705730736255646,82.75
0.7029693126678467,82.49
0.23819363117218018,82.71
0.7046300768852234,82.96
0.26740697026252747,83.17
0.45540592074394226,83.0
0.30092716217041016,83.3
0.3884725570678711,83.7
0.4350857138633728,83.12
0.3402005136013031,83.61
0.3939460515975952,83.79
0.14558395743370056,83.71
0.30572888255119324,83.26
0.2122730016708374,83.62
0.4692040681838989,83.71
0.5677126049995422,83.68
0.3664001524448395,83.76
0.6004926562309265,83.73
0.3293640911579132,83.63
0.38875633478164673,82.93
0.3657955229282379,83.63
0.42255526781082153,83.35
0.3554397225379944,83.27
0.47305813431739807,83.66
0.3307587504386902,83.68
0.2955235540866852,84.4
0.4969896674156189,83.5
0.3243993818759918,83.84
0.35909515619277954,83.88
0.27933648228645325,84.54
0.3933681845664978,84.06
0.6187385320663452,84.39
0.38672569394111633,84.4
0.42758357524871826,84.5
0.4220351278781891,83.93
0.38707584142684937,84.3
0.7069098949432373,83.77
0.25239089131355286,84.16
0.2805531322956085,83.94
0.4304918348789215,84.49
0.2885262966156006,84.49
0.3072366714477539,83.48
0.29189229011535645,84.14
0.36461198329925537,84.22
0.4441744089126587,84.62
0.5455926656723022,84.84
0.8228085041046143,84.25
0.541114091873169,84.92
0.19380030035972595,85.22
0.24116414785385132,84.57
0.27219101786613464,84.62
0.30724087357521057,84.35
0.38093826174736023,84.8
0.21133632957935333,84.34
0.4057374894618988,85.02
0.42075687646865845,84.3
0.3065459132194519,84.84
0.339639812707901,84.67
0.3064208924770355,84.85
0.1735309213399887,84.34
0.12443327903747559,84.45
0.5222367644309998,84.5
0.2156962901353836,85.21
0.3792688846588135,85.04
0.2578144967556,84.92
0.5189375877380371,84.42
0.3863401710987091,84.9
0.17403201758861542,85.39
0.4926685690879822,85.41
0.14440424740314484,85.37
0.2719390392303467,85.34
0.24091705679893494,84.67
0.3511258363723755,84.76
0.4077213704586029,85.26
0.5188872814178467,85.06
0.10683002322912216,85.22
0.3097110092639923,85.36
0.29666662216186523,85.43
0.23803766071796417,85.36
0.2013879269361496,85.17
0.2635677456855774,85.09
0.37487533688545227,85.64
0.18351411819458008,85.14
0.21070073544979095,85.51
0.3221907317638397,85.26
0.18211255967617035,85.33
0.14730744063854218,85.41
0.16920925676822662,85.81
0.5707056522369385,85.82
0.39438167214393616,85.9
0.4480355381965637,85.73
0.2200014740228653,85.55
0.2209143191576004,85.61
0.15407218039035797,85.61
0.36877262592315674,85.75
0.27129673957824707,86.14
0.1974632441997528,86.05
0.19140943884849548,85.69
0.29412534832954407,85.36
0.2806813716888428,85.6
0.37785643339157104,85.64
0.4460925757884979,85.45
0.15847228467464447,85.77
0.13819822669029236,85.56
0.29715800285339355,85.34
0.24369598925113678,85.29
0.3758455216884613,85.44
0.1677120327949524,85.74
0.21486887335777283,85.35
0.3932516574859619,85.51
0.3231552243232727,85.88
0.34981033205986023,85.51
0.24588249623775482,85.81
0.34584465622901917,85.64
0.23514145612716675,85.58
0.2759609818458557,85.61
0.2395074963569641,85.45
0.3412531316280365,86.19
0.19611325860023499,86.22
0.17271797358989716,85.69
0.3221455514431,85.54
0.22721849381923676,85.88
0.14423799514770508,86.33
0.15582716464996338,86.37
0.2314729541540146,86.07
0.328817218542099,86.35
0.3075130581855774,85.93
0.23488624393939972,86.13
0.08948265761137009,86.52
0.14526188373565674,85.82
0.21635833382606506,85.92
0.10500259697437286,86.08
0.4005112051963806,86.08
0.12686264514923096,86.31
0.25669631361961365,86.14
0.22891439497470856,86.13
0.24226230382919312,86.09
0.3314129710197449,85.83
0.1540154218673706,86.21
0.09190160036087036,86.5
0.22228817641735077,86.36
0.154586061835289,86.46
0.1229708194732666,86.7
0.237851083278656,86.39
0.13161799311637878,86.3
0.09420119971036911,86.67
0.25398218631744385,86.25
0.1677270084619522,85.75
0.12551158666610718,86.48
0.23463302850723267,86.53
0.17052187025547028,86.14
0.23376287519931793,86.12
0.3410830795764923,86.32
0.17079666256904602,86.11
0.04910608381032944,86.58
0.19384317100048065,86.1
0.16730007529258728,86.44
0.14570146799087524,86.47
0.16457593441009521,86.29
0.11821997910737991,86.39
0.15151487290859222,86.25
0.20924468338489532,86.23
0.3089714050292969,85.9
0.20592735707759857,85.84
0.11615262925624847,85.91
0.1270047426223755,86.13
0.18884174525737762,86.23
0.13372939825057983,85.77
0.1413828432559967,85.91
0.1272953450679779,85.93
0.3313274383544922,85.68
0.2216591089963913,86.1
0.06688181310892105,86.14
0.34698134660720825,85.96
0.1711025983095169,85.9
0.215659499168396,85.53
0.11880865693092346,85.71
0.07799214124679565,85.9
0.19018645584583282,86.31
0.149913027882576,86.34
0.1666579395532608,86.37
0.14293693006038666,86.15
0.176526740193367,86.67
0.23091015219688416,86.09
0.08480289578437805,86.43
0.16486789286136627,86.25
0.2967595160007477,86.39
0.2491346001625061,86.23
0.24265219271183014,86.4
0.16702507436275482,86.31
0.22010578215122223,86.48
0.12417415529489517,86.17
0.06685417145490646,85.96
0.07601609081029892,86.34
0.14268693327903748,86.83
0.3734806478023529,86.83
0.37873032689094543,86.54
0.26073169708251953,86.38
0.2170640528202057,85.98
0.1604427844285965,86.43
0.16550971567630768,86.6
0.23597709834575653,86.54
0.30619847774505615,86.3
0.13901181519031525,86.45
0.15376971662044525,86.68
0.12641625106334686,86.62
0.10595658421516418,86.72
0.06340967118740082,86.66
0.1947392225265503,86.74
0.07418595999479294,86.58
0.10347021371126175,86.26
0.1122739389538765,86.56
0.22083941102027893,86.17
0.21014773845672607,86.78
0.21842548251152039,86.38
0.20076391100883484,86.63
0.14218755066394806,86.38
0.050997767597436905,86.18
0.09761351346969604,86.7
0.060770172625780106,85.96
0.18347583711147308,86.18
0.08113165944814682,86.65
0.06928804516792297,86.99
0.09536546468734741,86.72
0.27652809023857117,86.36
0.2489820420742035,86.56
0.2256094217300415,86.61
0.0593465119600296,87.06
0.033705223351716995,86.84
0.25183776021003723,87.15
0.1455325484275818,86.59
0.13620184361934662,86.84
0.17466647922992706,86.72
0.12251363694667816,86.21
0.14735791087150574,86.91
0.1619417369365692,86.43
0.07199940085411072,86.74
0.13639624416828156,86.96
0.0889451876282692,87.04
0.10648445785045624,86.75
0.07775840163230896,86.83
